site,date,target,value,waterbody,replicate_rows
241118181741,2024-12-07,suspended_solids,19.67,West Fork,1
241118181741,2025-01-04,suspended_solids,13.0,West Fork,1
241118181741,2025-02-01,suspended_solids,0.0,West Fork,1
241118181741,2025-03-01,suspended_solids,0.0,West Fork,1
241118181741,2025-04-05,suspended_solids,7.0,West Fork,1
241118181741,2025-05-03,suspended_solids,5.3,West Fork,1
241118181741,2025-06-07,suspended_solids,4.0,West Fork,1
241118181741,2025-10-03,suspended_solids,8.0,West Fork,1
241118181741,2026-01-03,suspended_solids,18.0,West Fork,1
241118181741,2026-01-31,suspended_solids,10.0,West Fork,1
241118181741,2026-03-07,suspended_solids,6.66,West Fork,1
241118181741,2024-12-07,turbidity_reported,15.96,West Fork,1
241118181741,2025-01-04,turbidity_reported,0.95,West Fork,1
241118181741,2025-02-01,turbidity_reported,0.0,West Fork,1
241118181741,2025-03-01,turbidity_reported,1.5,West Fork,1
241118181741,2025-04-05,turbidity_reported,0.84,West Fork,1
241118181741,2025-05-03,turbidity_reported,11.5,West Fork,1
241118181741,2025-06-07,turbidity_reported,1.96,West Fork,1
241118181741,2025-10-03,turbidity_reported,0.16,West Fork,1
241118181741,2026-01-03,turbidity_reported,6.95,West Fork,1
241118181741,2026-01-31,turbidity_reported,2.29,West Fork,1
241118181741,2026-03-07,turbidity_reported,3.136,West Fork,1
241118181741,2024-12-07,water_temperature,8.7,West Fork,1
241118181741,2025-01-04,water_temperature,8.0,West Fork,1
241118181741,2025-02-01,water_temperature,5.6,West Fork,1
241118181741,2025-03-01,water_temperature,8.2,West Fork,1
241118181741,2025-04-05,water_temperature,9.0,West Fork,1
241118181741,2025-05-03,water_temperature,11.2,West Fork,1
241118181741,2025-06-07,water_temperature,13.9,West Fork,1
241118181741,2025-10-03,water_temperature,11.9,West Fork,1
241118181741,2026-01-03,water_temperature,7.6,West Fork,1
241118181741,2026-01-31,water_temperature,8.3,West Fork,1
241118181741,2026-03-07,water_temperature,9.86,West Fork,1
241118181852,2025-01-04,conductivity,155.0,Brugger's Bog,1
241118181852,2025-02-01,conductivity,204.6,Brugger's Bog,1
241118181852,2025-03-01,conductivity,204.63,Brugger's Bog,1
241118181852,2025-04-05,conductivity,206.0,Brugger's Bog,1
241118181852,2025-05-03,conductivity,138.5,Brugger's Bog,1
241118181852,2025-06-07,conductivity,237.3,Brugger's Bog,1
241118181852,2025-10-03,conductivity,255.6,Brugger's Bog,1
241118181852,2025-01-04,dissolved_oxygen,10.51,Brugger's Bog,1
241118181852,2025-02-01,dissolved_oxygen,11.0,Brugger's Bog,1
241118181852,2025-03-01,dissolved_oxygen,10.56,Brugger's Bog,1
241118181852,2025-04-05,dissolved_oxygen,10.55,Brugger's Bog,1
241118181852,2025-05-03,dissolved_oxygen,9.15,Brugger's Bog,1
241118181852,2025-06-07,dissolved_oxygen,8.44,Brugger's Bog,1
241118181852,2025-10-03,dissolved_oxygen,9.07,Brugger's Bog,1
241118181852,2025-01-04,ecoli,0.0,Brugger's Bog,1
241118181852,2025-02-01,ecoli,0.0,Brugger's Bog,1
241118181852,2025-03-01,ecoli,0.0,Brugger's Bog,1
241118181852,2025-04-05,ecoli,0.0,Brugger's Bog,1
241118181852,2025-05-03,ecoli,33.33,Brugger's Bog,1
241118181852,2025-06-07,ecoli,100.0,Brugger's Bog,1
241118181852,2025-10-07,ecoli,200.0,Brugger's Bog,1
241118181852,2025-01-04,nitrate,2.7,Brugger's Bog,1
241118181852,2025-02-01,nitrate,0.7,Brugger's Bog,1
241118181852,2025-03-01,nitrate,0.83,Brugger's Bog,1
241118181852,2025-04-05,nitrate,1.0,Brugger's Bog,1
241118181852,2025-05-03,nitrate,1.2,Brugger's Bog,1
241118181852,2025-06-07,nitrate,1.23,Brugger's Bog,1
241118181852,2025-10-03,nitrate,1.2,Brugger's Bog,1
241118181852,2025-01-04,other_coliform,133.33,Brugger's Bog,1
241118181852,2025-02-01,other_coliform,900.0,Brugger's Bog,1
241118181852,2025-03-01,other_coliform,500.0,Brugger's Bog,1
241118181852,2025-04-05,other_coliform,900.0,Brugger's Bog,1
241118181852,2025-05-03,other_coliform,1566.67,Brugger's Bog,1
241118181852,2025-10-07,other_coliform,2200.0,Brugger's Bog,1
241118181852,2025-01-04,oxygen_saturation,91.01,Brugger's Bog,1
241118181852,2025-02-01,oxygen_saturation,89.79,Brugger's Bog,1
241118181852,2025-03-01,oxygen_saturation,90.85,Brugger's Bog,1
241118181852,2025-04-05,oxygen_saturation,93.56,Brugger's Bog,1
241118181852,2025-05-03,oxygen_saturation,84.04,Brugger's Bog,1
241118181852,2025-06-07,oxygen_saturation,82.37,Brugger's Bog,1
241118181852,2025-10-03,oxygen_saturation,86.96,Brugger's Bog,1
241118181852,2025-01-04,ph,7.17,Brugger's Bog,1
241118181852,2025-02-01,ph,7.4,Brugger's Bog,1
241118181852,2025-03-01,ph,7.36,Brugger's Bog,1
241118181852,2025-04-05,ph,7.27,Brugger's Bog,1
241118181852,2025-05-03,ph,7.3,Brugger's Bog,1
241118181852,2025-06-07,ph,7.38,Brugger's Bog,1
241118181852,2025-10-03,ph,7.67,Brugger's Bog,1
241118181852,2025-01-04,phosphate,1.0,Brugger's Bog,1
241118181852,2025-02-01,phosphate,0.0,Brugger's Bog,1
241118181852,2025-03-01,phosphate,0.16,Brugger's Bog,1
241118181852,2025-04-05,phosphate,0.19,Brugger's Bog,1
241118181852,2025-05-03,phosphate,0.197,Brugger's Bog,1
241118181852,2025-06-07,phosphate,0.76,Brugger's Bog,1
241118181852,2025-10-03,phosphate,0.33,Brugger's Bog,1
241118181852,2025-01-04,suspended_solids,14.0,Brugger's Bog,1
241118181852,2025-02-01,suspended_solids,0.0,Brugger's Bog,1
241118181852,2025-03-01,suspended_solids,0.66,Brugger's Bog,1
241118181852,2025-04-05,suspended_solids,4.0,Brugger's Bog,1
241118181852,2025-05-03,suspended_solids,2.7,Brugger's Bog,1
241118181852,2025-06-07,suspended_solids,4.0,Brugger's Bog,1
241118181852,2025-10-03,suspended_solids,6.0,Brugger's Bog,1
241118181852,2025-01-04,turbidity_reported,0.42,Brugger's Bog,1
241118181852,2025-02-01,turbidity_reported,0.0,Brugger's Bog,1
241118181852,2025-03-01,turbidity_reported,0.24,Brugger's Bog,1
241118181852,2025-04-05,turbidity_reported,0.0,Brugger's Bog,1
241118181852,2025-05-03,turbidity_reported,0.9,Brugger's Bog,1
241118181852,2025-06-07,turbidity_reported,0.3,Brugger's Bog,1
241118181852,2025-10-03,turbidity_reported,0.0,Brugger's Bog,1
241118181852,2025-01-04,water_temperature,8.7,Brugger's Bog,1
241118181852,2025-02-01,water_temperature,6.3,Brugger's Bog,1
241118181852,2025-03-01,water_temperature,8.43,Brugger's Bog,1
241118181852,2025-04-05,water_temperature,9.7,Brugger's Bog,1
241118181852,2025-05-03,water_temperature,11.2,Brugger's Bog,1
241118181852,2025-06-07,water_temperature,13.9,Brugger's Bog,1
241118181852,2025-10-03,water_temperature,13.1,Brugger's Bog,1
241118182046,2025-01-05,conductivity,207.8,Perkins Way,1
241118182046,2025-02-02,conductivity,217.4,Perkins Way,1
241118182046,2025-03-02,conductivity,218.9,Perkins Way,1
241118182046,2025-04-06,conductivity,223.95,Perkins Way,1
241118182046,2025-05-04,conductivity,272.2,Perkins Way,1
241118182046,2024-12-12,dissolved_oxygen,11.14,Perkins Way,1
241118182046,2025-01-05,dissolved_oxygen,11.08,Perkins Way,1
241118182046,2025-02-02,dissolved_oxygen,11.85,Perkins Way,1
241118182046,2025-03-02,dissolved_oxygen,11.23,Perkins Way,1
241118182046,2025-04-06,dissolved_oxygen,10.9,Perkins Way,1
241118182046,2025-05-04,dissolved_oxygen,10.94,Perkins Way,1
241118182046,2025-01-05,ecoli,0.0,Perkins Way,1
241118182046,2025-02-02,ecoli,0.0,Perkins Way,1
241118182046,2025-03-02,ecoli,133.33,Perkins Way,1
241118182046,2025-04-06,ecoli,33.33,Perkins Way,1
241118182046,2025-05-04,ecoli,333.33,Perkins Way,1
241118182046,2025-01-05,nitrate,1.9,Perkins Way,1
241118182046,2025-02-02,nitrate,2.0,Perkins Way,1
241118182046,2025-03-02,nitrate,1.1,Perkins Way,1
241118182046,2025-04-06,nitrate,1.5,Perkins Way,1
241118182046,2025-05-04,nitrate,1.5,Perkins Way,1
241118182046,2025-01-05,other_coliform,600.0,Perkins Way,1
241118182046,2025-02-02,other_coliform,600.0,Perkins Way,1
241118182046,2025-03-02,other_coliform,1133.33,Perkins Way,1
241118182046,2025-04-06,other_coliform,1166.67,Perkins Way,1
241118182046,2025-05-04,other_coliform,666.67,Perkins Way,1
241118182046,2024-12-12,oxygen_saturation,96.0,Perkins Way,1
241118182046,2025-01-05,oxygen_saturation,97.33,Perkins Way,1
241118182046,2025-02-02,oxygen_saturation,96.98,Perkins Way,1
241118182046,2025-03-02,oxygen_saturation,97.24,Perkins Way,1
241118182046,2025-04-06,oxygen_saturation,98.26,Perkins Way,1
241118182046,2025-05-04,oxygen_saturation,100.0,Perkins Way,1
241118182046,2025-01-05,ph,7.8,Perkins Way,1
241118182046,2025-02-02,ph,8.0,Perkins Way,1
241118182046,2025-03-02,ph,7.8,Perkins Way,1
241118182046,2025-04-06,ph,7.8,Perkins Way,1
241118182046,2025-05-04,ph,7.98,Perkins Way,1
241118182046,2025-01-05,phosphate,0.8,Perkins Way,1
241118182046,2025-02-02,phosphate,1.0,Perkins Way,1
241118182046,2025-03-02,phosphate,0.4,Perkins Way,1
241118182046,2025-04-06,phosphate,0.15,Perkins Way,1
241118182046,2025-05-04,phosphate,0.08,Perkins Way,1
241118182046,2025-01-05,suspended_solids,14.0,Perkins Way,1
241118182046,2025-02-02,suspended_solids,31.0,Perkins Way,1
241118182046,2025-03-02,suspended_solids,3.0,Perkins Way,1
241118182046,2025-04-06,suspended_solids,55.7,Perkins Way,1
241118182046,2025-05-04,suspended_solids,4.7,Perkins Way,1
241118182046,2025-01-05,turbidity_reported,11.1,Perkins Way,1
241118182046,2025-02-02,turbidity_reported,0.6,Perkins Way,1
241118182046,2025-03-02,turbidity_reported,4.3,Perkins Way,1
241118182046,2025-04-06,turbidity_reported,8.0,Perkins Way,1
241118182046,2025-05-04,turbidity_reported,1.3,Perkins Way,1
241118182046,2024-12-12,water_temperature,8.6,Perkins Way,1
241118182046,2025-01-05,water_temperature,9.4,Perkins Way,1
241118182046,2025-02-02,water_temperature,6.5,Perkins Way,1
241118182046,2025-03-02,water_temperature,8.8,Perkins Way,1
241118182046,2025-04-06,water_temperature,10.5,Perkins Way,1
241118182046,2025-05-04,water_temperature,11.1,Perkins Way,1
241118182150,2025-01-05,conductivity,254.8,Spring Creek,1
241118182150,2025-02-02,conductivity,262.9,Spring Creek,1
241118182150,2025-03-02,conductivity,269.6,Spring Creek,1
241118182150,2025-04-06,conductivity,271.5,Spring Creek,1
241118182150,2025-05-04,conductivity,227.8,Spring Creek,1
241118182150,2025-06-12,conductivity,275.4,Spring Creek,1
241118182150,2025-07-12,conductivity,276.1,Spring Creek,1
241118182150,2025-08-02,conductivity,271.0,Spring Creek,1
241118182150,2025-09-13,conductivity,279.5,Spring Creek,1
241118182150,2025-10-03,conductivity,281.3,Spring Creek,1
241118182150,2026-01-04,conductivity,236.8,Spring Creek,1
241118182150,2025-01-05,dissolved_oxygen,7.88,Spring Creek,1
241118182150,2025-02-02,dissolved_oxygen,11.61,Spring Creek,1
241118182150,2025-03-02,dissolved_oxygen,11.1,Spring Creek,1
241118182150,2025-04-06,dissolved_oxygen,10.83,Spring Creek,1
241118182150,2025-05-04,dissolved_oxygen,10.79,Spring Creek,1
241118182150,2025-06-12,dissolved_oxygen,10.48,Spring Creek,1
241118182150,2025-07-12,dissolved_oxygen,10.02,Spring Creek,1
241118182150,2025-08-02,dissolved_oxygen,9.97,Spring Creek,1
241118182150,2025-09-13,dissolved_oxygen,9.72,Spring Creek,1
241118182150,2025-10-03,dissolved_oxygen,10.18,Spring Creek,1
241118182150,2026-01-04,dissolved_oxygen,11.32,Spring Creek,1
241118182150,2025-01-05,ecoli,133.33,Spring Creek,1
241118182150,2025-02-02,ecoli,133.33,Spring Creek,1
241118182150,2025-03-02,ecoli,0.0,Spring Creek,1
241118182150,2025-04-06,ecoli,666.67,Spring Creek,1
241118182150,2025-05-04,ecoli,633.33,Spring Creek,1
241118182150,2025-06-12,ecoli,1133.33,Spring Creek,1
241118182150,2025-07-12,ecoli,2200.0,Spring Creek,2
241118182150,2025-08-02,ecoli,300.0,Spring Creek,1
241118182150,2025-09-13,ecoli,366.67,Spring Creek,1
241118182150,2025-10-03,ecoli,100.0,Spring Creek,1
241118182150,2026-01-04,ecoli,33.33,Spring Creek,1
241118182150,2026-03-08,ecoli,0.0,Spring Creek,1
241118182150,2025-01-05,nitrate,1.3,Spring Creek,1
241118182150,2025-02-02,nitrate,1.6,Spring Creek,1
241118182150,2025-03-02,nitrate,1.2,Spring Creek,1
241118182150,2025-04-06,nitrate,1.6,Spring Creek,1
241118182150,2025-05-04,nitrate,1.6,Spring Creek,1
241118182150,2025-06-12,nitrate,1.3,Spring Creek,1
241118182150,2025-07-12,nitrate,1.5,Spring Creek,1
241118182150,2025-08-02,nitrate,1.5,Spring Creek,1
241118182150,2025-09-13,nitrate,1.3,Spring Creek,1
241118182150,2025-10-03,nitrate,1.7,Spring Creek,1
241118182150,2026-01-04,nitrate,0.3,Spring Creek,1
241118182150,2025-01-05,other_coliform,1133.33,Spring Creek,1
241118182150,2025-02-02,other_coliform,1133.33,Spring Creek,1
241118182150,2025-03-02,other_coliform,366.67,Spring Creek,1
241118182150,2025-04-06,other_coliform,900.0,Spring Creek,1
241118182150,2025-05-04,other_coliform,433.33,Spring Creek,1
241118182150,2025-06-12,other_coliform,1900.0,Spring Creek,1
241118182150,2025-07-12,other_coliform,1000.0,Spring Creek,2
241118182150,2025-08-02,other_coliform,1766.67,Spring Creek,1
241118182150,2025-09-13,other_coliform,4533.33,Spring Creek,1
241118182150,2025-10-03,other_coliform,1100.0,Spring Creek,1
241118182150,2026-01-04,other_coliform,133.33,Spring Creek,1
241118182150,2026-03-08,other_coliform,266.67,Spring Creek,1
241118182150,2025-01-05,oxygen_saturation,69.94,Spring Creek,1
241118182150,2025-02-02,oxygen_saturation,97.5,Spring Creek,1
241118182150,2025-03-02,oxygen_saturation,97.83,Spring Creek,1
241118182150,2025-04-06,oxygen_saturation,98.63,Spring Creek,1
241118182150,2025-05-04,oxygen_saturation,98.95,Spring Creek,1
241118182150,2025-06-12,oxygen_saturation,98.54,Spring Creek,1
241118182150,2025-07-12,oxygen_saturation,98.49,Spring Creek,1
241118182150,2025-08-02,oxygen_saturation,96.72,Spring Creek,1
241118182150,2025-09-13,oxygen_saturation,94.71,Spring Creek,1
241118182150,2025-10-03,oxygen_saturation,96.8,Spring Creek,1
241118182150,2026-01-04,oxygen_saturation,99.53,Spring Creek,1
241118182150,2025-01-05,ph,7.9,Spring Creek,1
241118182150,2025-02-02,ph,8.1,Spring Creek,1
241118182150,2025-03-02,ph,8.0,Spring Creek,1
241118182150,2025-04-06,ph,8.0,Spring Creek,1
241118182150,2025-05-04,ph,7.88,Spring Creek,1
241118182150,2025-06-12,ph,8.03,Spring Creek,1
241118182150,2025-07-12,ph,8.0,Spring Creek,1
241118182150,2025-08-02,ph,8.0,Spring Creek,1
241118182150,2025-09-13,ph,6.7,Spring Creek,1
241118182150,2025-10-03,ph,8.21,Spring Creek,1
241118182150,2026-01-04,ph,8.19,Spring Creek,1
241118182150,2025-01-05,phosphate,0.567,Spring Creek,1
241118182150,2025-02-02,phosphate,1.1,Spring Creek,1
241118182150,2025-03-02,phosphate,0.35,Spring Creek,1
241118182150,2025-04-06,phosphate,0.113,Spring Creek,1
241118182150,2025-05-04,phosphate,0.25,Spring Creek,1
241118182150,2025-06-12,phosphate,0.27,Spring Creek,1
241118182150,2025-07-12,phosphate,0.37,Spring Creek,1
241118182150,2025-08-02,phosphate,0.087,Spring Creek,1
241118182150,2025-09-13,phosphate,0.24,Spring Creek,1
241118182150,2025-10-03,phosphate,0.21,Spring Creek,1
241118182150,2026-01-04,phosphate,0.13,Spring Creek,1
241118182150,2025-01-05,suspended_solids,5.7,Spring Creek,1
241118182150,2025-02-02,suspended_solids,6.7,Spring Creek,1
241118182150,2025-03-02,suspended_solids,3.0,Spring Creek,1
241118182150,2025-04-06,suspended_solids,4.3,Spring Creek,1
241118182150,2025-05-04,suspended_solids,9.3,Spring Creek,1
241118182150,2025-07-12,suspended_solids,9.7,Spring Creek,1
241118182150,2025-08-02,suspended_solids,1.3,Spring Creek,1
241118182150,2025-09-13,suspended_solids,3.0,Spring Creek,1
241118182150,2025-10-03,suspended_solids,5.0,Spring Creek,1
241118182150,2026-01-04,suspended_solids,0.7,Spring Creek,1
241118182150,2025-01-05,turbidity_reported,1.2,Spring Creek,1
241118182150,2025-02-02,turbidity_reported,0.1,Spring Creek,1
241118182150,2025-03-02,turbidity_reported,1.9,Spring Creek,1
241118182150,2025-04-06,turbidity_reported,0.4,Spring Creek,1
241118182150,2025-05-04,turbidity_reported,4.24,Spring Creek,1
241118182150,2025-06-12,turbidity_reported,1.64,Spring Creek,1
241118182150,2025-07-12,turbidity_reported,1.4,Spring Creek,1
241118182150,2025-08-02,turbidity_reported,6.4,Spring Creek,1
241118182150,2025-09-13,turbidity_reported,7.58,Spring Creek,1
241118182150,2025-10-03,turbidity_reported,0.53,Spring Creek,1
241118182150,2026-01-04,turbidity_reported,3.27,Spring Creek,1
241118182150,2025-01-05,water_temperature,9.8,Spring Creek,1
241118182150,2025-02-02,water_temperature,7.5,Spring Creek,1
241118182150,2025-03-02,water_temperature,9.5,Spring Creek,1
241118182150,2025-04-06,water_temperature,10.9,Spring Creek,1
241118182150,2025-05-04,water_temperature,11.2,Spring Creek,1
241118182150,2025-06-12,water_temperature,12.3,Spring Creek,1
241118182150,2025-07-12,water_temperature,14.3,Spring Creek,1
241118182150,2025-08-02,water_temperature,13.7,Spring Creek,1
241118182150,2025-09-13,water_temperature,13.9,Spring Creek,1
241118182150,2025-10-03,water_temperature,12.8,Spring Creek,1
241118182150,2026-01-04,water_temperature,9.4,Spring Creek,1
241118182245,2025-02-02,conductivity,259.1,Sarah's Creek,1
241118182245,2025-03-02,conductivity,264.7,Sarah's Creek,1
241118182245,2025-04-06,conductivity,268.5,Sarah's Creek,1
241118182245,2025-05-04,conductivity,267.1,Sarah's Creek,1
241118182245,2025-06-12,conductivity,266.7,Sarah's Creek,1
241118182245,2025-10-04,conductivity,271.4,Sarah's Creek,1
241118182245,2026-01-04,conductivity,243.0,Sarah's Creek,1
241118182245,2025-01-05,dissolved_oxygen,10.86,Sarah's Creek,1
241118182245,2025-02-02,dissolved_oxygen,11.12,Sarah's Creek,1
241118182245,2025-03-02,dissolved_oxygen,10.88,Sarah's Creek,1
241118182245,2025-04-06,dissolved_oxygen,10.7,Sarah's Creek,1
241118182245,2025-05-04,dissolved_oxygen,10.82,Sarah's Creek,1
241118182245,2025-06-12,dissolved_oxygen,10.57,Sarah's Creek,1
241118182245,2025-10-04,dissolved_oxygen,10.25,Sarah's Creek,1
241118182245,2026-01-04,dissolved_oxygen,11.04,Sarah's Creek,1
241118182245,2026-02-19,dissolved_oxygen,11.09,Sarah's Creek,1
241118182245,2025-01-05,ecoli,33.33,Sarah's Creek,1
241118182245,2025-02-02,ecoli,33.33,Sarah's Creek,1
241118182245,2025-03-02,ecoli,33.33,Sarah's Creek,1
241118182245,2025-04-06,ecoli,0.0,Sarah's Creek,1
241118182245,2025-05-04,ecoli,133.33,Sarah's Creek,1
241118182245,2025-06-12,ecoli,0.0,Sarah's Creek,1
241118182245,2025-10-03,ecoli,0.0,Sarah's Creek,1
241118182245,2026-01-04,ecoli,0.0,Sarah's Creek,1
241118182245,2026-03-08,ecoli,0.0,Sarah's Creek,1
241118182245,2025-01-05,nitrate,1.4,Sarah's Creek,1
241118182245,2025-02-02,nitrate,1.9,Sarah's Creek,1
241118182245,2025-03-02,nitrate,1.2,Sarah's Creek,1
241118182245,2025-04-06,nitrate,1.6,Sarah's Creek,1
241118182245,2025-05-04,nitrate,1.6,Sarah's Creek,1
241118182245,2025-06-12,nitrate,1.7,Sarah's Creek,1
241118182245,2025-10-04,nitrate,2.1,Sarah's Creek,1
241118182245,2026-01-04,nitrate,0.2,Sarah's Creek,1
241118182245,2026-02-19,nitrate,2.03,Sarah's Creek,1
241118182245,2025-01-05,other_coliform,600.0,Sarah's Creek,1
241118182245,2025-02-02,other_coliform,600.0,Sarah's Creek,1
241118182245,2025-03-02,other_coliform,766.67,Sarah's Creek,1
241118182245,2025-04-06,other_coliform,633.33,Sarah's Creek,1
241118182245,2025-05-04,other_coliform,400.0,Sarah's Creek,1
241118182245,2025-06-12,other_coliform,1233.33,Sarah's Creek,1
241118182245,2025-10-03,other_coliform,700.0,Sarah's Creek,1
241118182245,2026-01-04,other_coliform,33.33,Sarah's Creek,1
241118182245,2026-03-08,other_coliform,166.67,Sarah's Creek,1
241118182245,2025-01-05,oxygen_saturation,97.85,Sarah's Creek,1
241118182245,2025-02-02,oxygen_saturation,96.93,Sarah's Creek,1
241118182245,2025-03-02,oxygen_saturation,97.57,Sarah's Creek,1
241118182245,2025-04-06,oxygen_saturation,97.76,Sarah's Creek,1
241118182245,2025-05-04,oxygen_saturation,99.08,Sarah's Creek,1
241118182245,2025-06-12,oxygen_saturation,98.58,Sarah's Creek,1
241118182245,2025-10-04,oxygen_saturation,96.69,Sarah's Creek,1
241118182245,2026-01-04,oxygen_saturation,99.24,Sarah's Creek,1
241118182245,2026-02-19,oxygen_saturation,99.36,Sarah's Creek,1
241118182245,2025-01-05,ph,7.8,Sarah's Creek,1
241118182245,2025-02-02,ph,8.0,Sarah's Creek,1
241118182245,2025-03-02,ph,7.8,Sarah's Creek,1
241118182245,2025-04-06,ph,7.8,Sarah's Creek,1
241118182245,2025-05-04,ph,7.79,Sarah's Creek,1
241118182245,2025-06-12,ph,7.84,Sarah's Creek,1
241118182245,2025-10-04,ph,8.05,Sarah's Creek,1
241118182245,2026-01-04,ph,8.11,Sarah's Creek,1
