site,date,water_temperature,ph_standard_units,Average_dissolved_oxygen_dis,conductivity,Nitrate,Phosphate,watershed,waterbody
251221145854,2020-11-22,9.3,7.7,11.6,246.0,4.8,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2020-12-23,8.1,7.7,12.5,223.1,5.85,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-01-29,9.1,8.0,11.19,210.0,2.36,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-02-28,9.5,8.1,12.2,232.3,1.93,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-03-28,11.0,7.6,11.8,225.4,2.24,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-04-25,11.0,7.5,10.4,241.0,1.03,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-05-23,11.2,7.6,11.5,248.3,0.79,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-06-30,13.0,7.5,10.8,250.6,1.36,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-07-25,13.5,7.9,11.1,252.0,0.41,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-08-22,12.4,7.3,11.5,251.9,0.62,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-09-26,12.2,7.3,11.0,252.9,0.57,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2021-10-24,11.5,7.3,10.1,203.7,0.75,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2022-01-23,8.3,8.02,11.62,233.7,4.0,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2022-04-17,10.7,8.1,11.25,235.8,1.34,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2022-07-21,13.6,8.03,10.15,246.0,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2022-08-16,,,,,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2022-10-30,10.9,7.9,10.7,246.1,0.05,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2023-01-22,8.7,7.69,11.54,233.7,3.63,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2023-04-16,10.0,7.76,11.11,185.1,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2023-07-25,13.2,8.07,10.23,247.0,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2023-10-29,8.8,7.94,11.38,244.4,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2024-01-21,8.0,7.79,11.47,118.7,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2024-05-05,10.5,7.83,10.74,218.1,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2024-07-25,13.2,8.02,10.26,252.9,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2024-10-26,11.3,7.85,10.42,239.6,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2025-02-16,9.3,7.93,11.16,244.4,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2025-06-16,12.6,7.83,10.22,247.6,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2025-08-21,13.0,7.94,10.32,248.8,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221145854,2025-11-23,10.9,7.48,10.78,126.9,,,Springbrook Creek,Springbrook Creek River Mile 5.0
251221150008,2019-09-28,,7.0,4.0,,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2019-10-26,10.9,7.0,4.5,112.1,0.35,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2019-12-22,8.0,7.1,7.7,65.5,0.61,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-01-25,8.3,7.3,7.3,118.9,0.9,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-02-23,7.3,7.1,6.2,226.7,1.1,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-03-30,9.8,7.0,8.2,108.1,1.1,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-04-27,16.5,7.1,5.9,161.6,1.34,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-05-29,19.6,7.16,4.1,259.5,1.2,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-06-28,17.4,6.9,4.2,103.9,0.57,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-07-26,19.2,7.0,1.1,367.6,1.37,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-08-30,16.2,7.3,1.9,366.1,1.05,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2020-09-27,16.4,6.9,0.0,185.2,1.24,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2021-10-24,12.6,6.8,4.9,93.1,0.58,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2022-01-23,7.2,6.9,4.54,302.0,1.47,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2022-04-17,10.5,7.1,6.26,238.2,1.51,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2022-07-21,19.5,7.1,1.19,360.4,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2022-08-16,,,,,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2022-10-30,10.9,7.04,5.17,186.7,0.02,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2023-01-22,6.4,6.78,5.51,189.2,1.57,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2023-04-16,11.0,6.76,6.4,110.0,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2023-07-25,18.7,7.09,1.58,323.6,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2023-10-29,8.2,6.91,5.62,158.0,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2024-01-21,4.2,6.79,8.88,128.8,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2024-05-05,13.0,6.1,6.28,133.0,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2024-07-25,17.7,7.08,1.92,257.5,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2024-10-26,12.5,7.07,6.28,161.1,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2025-02-16,4.7,6.97,9.53,325.3,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2025-06-16,16.6,6.95,4.04,309.8,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150008,2025-11-23,10.7,6.61,5.75,80.3,,,Springbroook Creek,Mill Creek River Mile 0.8
251221150125,2019-10-26,10.0,7.38,9.0,147.0,0.93,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2019-12-22,8.0,6.9,11.6,96.6,3.18,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-01-25,8.3,7.0,11.4,100.1,1.65,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-02-23,7.0,7.2,11.7,140.3,2.13,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-03-30,8.6,7.1,10.3,88.2,1.4,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-04-27,13.6,7.4,10.3,127.3,1.57,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-05-29,15.8,7.5,8.6,217.4,1.86,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-06-28,14.8,7.4,8.7,100.3,1.18,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-07-26,15.9,7.6,8.4,223.0,1.8,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-08-30,14.3,7.5,8.6,231.1,1.77,,Springbrook Creek,Mill Creek River Mile 4.2
251221150125,2020-09-27,14.1,7.3,7.7,161.6,1.8,,Springbrook Creek,Mill Creek River Mile 4.2
251221150232,2019-09-28,12.0,7.4,11.2,97.3,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2019-10-26,9.5,7.47,11.2,168.8,1.03,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2019-12-22,7.9,7.0,12.5,91.9,3.6,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-01-25,8.2,7.0,12.3,99.5,2.3,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-02-23,6.3,7.2,12.6,114.8,2.14,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-03-30,8.6,7.2,12.1,95.8,1.9,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-04-27,13.5,7.5,10.8,146.8,2.98,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-05-29,14.4,7.8,10.1,221.6,2.98,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-06-28,14.4,7.5,10.4,131.4,1.39,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-07-26,14.8,7.7,10.0,200.2,2.48,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-09-27,13.4,7.4,10.8,185.8,1.2,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-10-25,7.8,7.7,12.1,196.0,5.09,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-11-22,7.5,7.5,12.0,161.2,2.47,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2020-12-23,5.7,7.4,13.9,123.0,4.68,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-01-29,7.3,7.7,13.6,162.7,2.98,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-02-28,7.2,7.7,13.3,159.0,1.78,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-03-28,8.3,7.1,12.3,187.2,0.68,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-04-25,10.7,7.5,11.6,161.5,3.22,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-05-23,11.6,7.4,11.2,228.0,0.79,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-06-30,15.7,7.1,9.8,231.3,0.6,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-07-25,15.2,7.2,10.3,236.5,0.32,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-08-22,14.6,7.0,10.4,243.6,0.59,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-09-26,13.2,7.2,10.1,241.6,0.53,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2021-10-24,11.6,7.3,10.0,152.4,0.79,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2022-01-23,6.1,7.7,12.15,180.4,0.8,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2022-04-17,7.9,7.8,12.24,189.0,1.14,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2022-07-21,14.9,7.3,9.75,231.8,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2022-08-16,,,,,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2022-10-30,10.7,7.7,10.49,232.2,0.04,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2023-01-22,6.2,7.6,12.29,166.8,3.96,,Springbroook Creek,Mill Creek River Mile 5.3
251221150232,2023-04-16,9.1,7.47,11.36,147.7,,,Springbroook Creek,Mill Creek River Mile 5.3
251221150232,2023-07-25,15.2,7.78,9.52,238.2,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2023-10-29,6.6,7.34,11.96,216.4,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2024-01-21,5.4,7.24,12.19,131.6,,,Springbroook Creek,Mill Creek River Mile 5.3
251221150232,2024-05-05,11.0,7.35,10.53,94.4,,,Springbroook Creek,Mill Creek River Mile 5.3
251221150232,2024-07-25,14.5,7.73,9.75,246.3,,,Springbroook Creek,Mill Creek River Mile 5.3
251221150232,2024-10-26,11.5,7.49,10.03,226.0,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2025-02-16,5.8,7.46,12.22,323.7,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2025-06-16,13.0,7.58,10.16,236.2,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150232,2025-08-21,14.2,7.55,9.75,241.0,,,Springbroook Creek,Mill Creek River Mile 5.3
251221150232,2025-11-23,10.7,7.2,10.59,114.4,,,Springbrook Creek,Mill Creek River Mile 5.3
251221150343,2019-10-26,10.0,7.0,1.9,180.7,0.07,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2019-12-22,,,,,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-01-25,8.4,6.9,4.7,148.2,1.17,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-02-23,6.4,6.7,7.9,221.5,1.1,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-03-30,9.5,6.9,6.9,198.3,1.8,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-04-27,13.3,6.9,4.3,233.7,1.57,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-05-29,17.3,6.94,0.8,281.9,1.33,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-06-28,16.7,6.9,1.9,237.0,1.52,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-07-26,16.5,6.7,0.6,325.9,0.99,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-08-30,13.7,6.6,0.1,440.6,1.3,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-09-27,14.6,6.1,1.0,236.2,1.78,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-10-25,9.3,6.6,0.1,226.5,1.83,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-11-22,7.7,6.5,3.5,176.4,1.63,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2020-12-23,6.0,6.7,4.0,135.9,1.52,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-01-29,5.8,7.0,6.65,188.1,1.35,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-02-28,7.0,7.0,10.0,189.6,1.49,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-03-28,9.3,6.9,6.9,227.0,0.86,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-04-25,13.2,6.9,4.4,265.4,2.53,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-05-23,14.4,6.8,1.5,300.6,0.8,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-06-30,20.5,7.3,0.2,466.8,3.67,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-07-25,17.7,7.3,1.1,506.0,1.16,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-08-22,16.0,6.6,0.6,571.3,1.04,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-09-26,15.3,6.6,0.4,271.4,0.58,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2021-10-24,12.1,6.7,1.8,171.2,0.68,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2022-01-23,6.2,6.9,6.4,191.8,1.97,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2022-04-17,10.0,6.9,6.38,201.2,1.11,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2022-07-21,19.6,6.7,1.2,337.8,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2022-08-16,,,,,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2022-10-30,11.1,6.8,1.07,229.8,0.02,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2023-01-22,5.7,6.8,6.66,182.4,2.0,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2023-04-16,10.8,6.84,7.17,146.8,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2023-07-25,17.6,6.67,0.74,363.1,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2023-10-29,8.6,6.64,1.4,207.7,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2024-01-21,3.9,6.8,6.86,192.4,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2024-05-05,12.6,6.84,4.02,219.9,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2024-07-25,17.7,6.81,0.34,381.7,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2024-10-26,12.4,6.7,1.0,261.3,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2025-02-16,4.7,6.78,7.1,410.1,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2025-06-16,16.4,6.99,0.42,528.0,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2025-08-21,18.1,7.39,0.82,297.0,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150343,2025-11-23,10.6,6.66,4.0,162.6,,,Springbroook Creek,Panther Creek River Mile 0.0
251221150501,2020-09-27,13.0,7.7,9.9,192.7,1.27,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2020-10-25,7.1,7.6,13.1,195.6,1.82,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2020-11-22,7.3,7.4,11.5,126.9,2.71,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2020-12-23,3.9,7.2,14.4,68.0,1.26,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-01-29,5.9,7.8,13.17,100.5,2.2,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-02-28,7.0,7.8,13.9,105.8,2.45,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-03-28,7.8,7.4,12.5,113.0,0.51,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-04-25,10.8,7.3,11.4,137.0,0.79,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-05-23,11.1,7.7,11.2,188.3,0.57,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-06-30,15.7,7.01,8.9,197.0,1.42,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-07-25,15.9,7.8,9.1,203.0,0.41,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-08-22,14.0,7.5,9.8,202.6,0.39,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-09-26,13.2,7.4,9.8,204.5,0.37,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2021-10-24,10.9,7.6,10.3,120.4,0.82,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2022-01-23,5.2,7.7,12.7,103.1,2.89,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2022-04-17,8.7,7.8,11.6,113.9,1.56,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2022-07-21,16.1,7.8,9.55,192.0,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2022-08-16,,,,,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2022-10-30,10.5,7.8,10.67,200.7,0.02,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2023-01-22,5.2,7.56,12.8,105.8,5.44,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2023-04-16,9.3,7.75,11.48,92.3,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2023-07-25,15.1,7.87,9.56,209.9,,,Springbroook Creek,Panther Creek river mile 2.0
251221150501,2023-10-29,6.6,7.86,11.88,200.8,,,Springbroook Creek,Panther Creek river mile 2.0
251221150501,2024-01-21,4.0,7.71,12.83,96.9,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2024-05-05,10.5,7.75,10.92,122.3,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2024-07-25,15.1,7.84,9.44,216.6,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2024-10-26,11.3,7.83,10.33,216.5,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2025-02-16,4.9,7.8,12.55,188.1,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2025-06-16,13.9,7.43,9.01,199.0,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2025-08-21,15.2,7.84,9.42,209.3,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150501,2025-11-23,10.3,7.39,11.11,90.4,,,Springbroook Creek,Panther Creek River Mile 2.0
251221150619,2020-10-25,8.5,6.7,0.8,153.3,1.12,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2020-11-22,8.3,6.7,0.2,171.4,1.96,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2020-12-23,5.7,6.7,6.2,134.2,0.97,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-01-29,7.2,6.9,5.13,219.0,0.95,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-02-28,7.8,6.9,5.7,231.4,0.92,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-03-28,10.0,6.9,5.8,253.3,1.12,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-04-25,12.2,6.4,3.5,128.8,0.6,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-05-23,14.1,6.9,1.2,251.2,0.55,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-06-30,20.4,6.9,0.3,307.0,1.48,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-07-25,18.3,7.02,2.8,339.0,0.27,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-08-22,16.5,6.5,0.8,318.1,0.58,,Springbroook Creek,Mill Creek River Mile 2.0
251221150619,2021-09-26,15.3,6.3,0.1,294.0,0.37,,Springbroook Creek,Mill Creek River Mile 2.0
251221150716,2020-10-25,8.1,7.1,5.7,148.0,1.02,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2020-11-22,8.0,7.1,4.9,137.3,2.56,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2020-12-23,5.7,6.9,9.7,115.6,1.5,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-01-29,7.2,7.1,9.04,162.7,1.35,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-02-28,7.4,7.2,10.3,170.7,1.2,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-03-28,9.2,7.0,7.1,195.0,1.25,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-04-25,12.3,7.1,5.6,146.3,1.32,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-05-23,13.4,7.0,1.3,248.2,0.65,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-06-30,20.7,7.4,0.1,360.1,2.41,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-07-25,18.9,6.8,0.5,262.9,0.27,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-08-22,17.3,7.0,1.4,247.2,0.79,,Springbroook Creek,Mill Creek River Mile 3.2
251221150716,2021-09-26,15.5,6.7,2.1,231.1,0.34,,Springbroook Creek,Mill Creek River Mile 3.2
251221150808,2020-10-25,8.4,7.4,9.8,189.1,1.27,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2020-11-22,7.6,7.4,8.5,167.1,1.88,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2020-12-23,6.0,7.3,11.3,130.0,4.07,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-01-29,7.3,7.5,11.4,164.9,1.94,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-02-28,7.2,7.5,12.3,161.9,1.5,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-03-28,8.5,7.1,7.3,201.1,1.17,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-04-25,11.0,7.3,9.6,150.0,2.33,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-05-23,12.0,7.2,7.6,223.0,0.52,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-06-30,16.7,7.2,5.1,233.5,1.85,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-07-25,16.0,7.3,7.1,237.7,0.6,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-08-22,15.1,7.4,9.0,240.2,1.24,,Springbrook Creek,Mill Creek River Mile 4.8
251221150808,2021-09-26,13.7,7.2,7.3,236.0,0.83,,Springbrook Creek,Mill Creek River Mile 4.8
251221150928,2021-10-24,12.4,7.1,4.2,125.1,0.46,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2022-01-23,6.8,7.03,6.34,252.4,2.18,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2022-04-17,9.0,6.4,6.18,237.7,1.08,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2022-07-21,17.7,6.8,3.58,254.7,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2022-08-16,,,,,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2022-10-30,11.0,6.8,2.81,195.8,0.02,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2023-01-22,6.4,7.03,8.0,199.5,2.78,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2023-04-16,10.4,6.78,6.33,233.5,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2023-07-25,17.3,7.0,2.12,271.9,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2023-10-29,7.5,7.03,4.41,229.1,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2024-01-21,5.5,7.12,10.25,142.3,,,Springbroook Creek,Garrison Creek River Mile 0.0
251221150928,2024-05-05,11.5,7.0,7.43,116.5,,,Springbroook Creek,Garrison Creek River Mile 0.0
251221150928,2024-07-25,16.9,7.06,6.02,283.7,,,Springbroook Creek,Garrison Creek River Mile 0.0
251221150928,2024-10-26,12.9,7.1,4.42,278.5,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2025-02-16,5.8,7.04,8.68,297.7,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2025-06-16,15.2,6.85,4.42,265.4,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2025-08-21,15.4,7.48,0.12,261.5,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221150928,2025-11-23,11.1,6.84,7.03,121.9,,,Springbrook Creek,Garrison Creek River Mile 0.0
251221151121,2021-10-24,11.4,7.1,9.6,138.3,0.31,,Springbroook Creek,Garrison Creek River Mile 1.8
251221151121,2022-01-23,5.8,7.6,12.09,160.7,1.15,,Springbroook Creek,Garrison Creek River Mile 1.8
251221151121,2022-04-17,7.8,7.8,12.67,172.8,1.34,,Springbroook Creek,Garrison Creek River Mile 1.8
251221151121,2022-07-21,15.9,7.8,9.58,204.8,,,Springbroook Creek,Garrison Creek River Mile 1.8
